customer_id,name,age,tenure_months,pay_cycle,base_income,credit_limit,city,signup_date,rent_amount,util_weekly
C000808,Alison Campbell,28,44,monthly,4674.05,7808.86,Gregoryfort,2023-12-09,-1099.06,-30.61
C000809,Robin Price,50,1,biweekly,3636.04,4413.25,West Danielle,2023-12-18,-1273.16,-18.6
C000810,Ashlee Mcintyre,26,7,monthly,5232.48,6628.98,Phillipschester,2024-04-24,-1917.57,-49.79
C000811,Matthew Mcgee Jr.,36,22,monthly,5107.45,7228.94,Kevinchester,2023-03-31,-1947.62,-48.73
C000812,Katelyn Skinner,40,5,biweekly,4710.95,5903.13,West Margaretfort,2023-03-05,-1321.94,-85.21
C000813,Edwin Thompson,31,8,monthly,5607.94,7129.52,North Kaitlyn,2024-10-07,-1854.0,-21.94
C000814,Nicholas Smith PhD,22,41,monthly,3504.81,6255.77,Lake Victoriaside,2024-02-17,-1080.68,-56.92
C000815,Vanessa Johnson,33,27,biweekly,4758.08,7059.69,West Angelchester,2023-04-01,-1263.79,-50.24
C000816,Gina Johnson,42,1,monthly,3632.88,4409.46,Lake Daniel,2023-11-09,-1065.08,-50.67
C000817,Brandi Davis,31,11,monthly,3932.42,5268.9,Jamesfort,2023-06-23,-898.38,-61.85
C000818,Terri Williams,26,12,monthly,6062.31,7874.77,North Meghan,2024-08-23,-2748.9,-83.62
C000819,Michael Martin,29,5,biweekly,4766.55,5969.86,Michaelside,2023-03-24,-1476.27,-90.81
C000820,Lisa Garcia,19,8,monthly,4246.66,5495.99,West Tanner,2024-07-22,-1191.53,-54.66
C000821,David Miller,47,29,biweekly,3213.07,5305.68,Port Edward,2024-05-18,-1176.86,-40.98
C000822,Christina Ford,38,1,biweekly,5144.19,6223.03,West Christine,2023-12-28,-1983.46,-47.08
C000823,Glenn Evans,43,4,monthly,4025.45,5030.54,West Randy,2024-08-24,-1313.1,-50.69
C000824,Stephanie Cuevas,32,15,monthly,2704.6,3995.52,East Brianfort,2023-05-01,-776.84,-42.83
C000825,Kenneth Velez,24,16,biweekly,4398.45,6078.15,Montgomerychester,2024-10-08,-1191.32,-75.91
C000826,Eric Greene,30,25,monthly,4894.4,7123.28,Lake Sarahtown,2024-04-28,-1230.48,-74.64
C000827,Robert Stevens,40,38,monthly,5534.71,8541.65,New Jane,2023-03-19,-1562.79,-62.59
C000828,Thomas Brady,43,17,monthly,3555.76,5116.92,South Bobby,2023-05-23,-1434.36,-19.51
C000829,Francis Ross,33,42,monthly,3186.55,5923.86,Bendershire,2023-03-30,-1039.4,-54.22
C000830,Juan Clay,36,20,monthly,6142.8,8371.36,Kendrashire,2024-11-16,-2077.44,-69.44
C000831,Jennifer Smith,45,32,monthly,5187.17,7824.6,New Tiffany,2023-12-23,-1572.54,-59.31
C000832,Oscar Wilson,34,18,monthly,4781.19,6637.43,Pearsonton,2024-05-24,-1309.22,-78.82
C000833,Gabriel Harper,36,37,biweekly,4075.66,6740.8,Jennifermouth,2024-08-19,-755.9,-92.18
C000834,Eric Rogers,19,10,monthly,2313.34,3276.0,North Connor,2024-11-27,-769.05,-47.06
C000835,Sherry Andrews,37,26,monthly,3540.16,5548.19,Donnabury,2023-04-23,-1512.39,-18.6
C000836,Madeline Vega,19,25,monthly,5477.14,7822.57,Lake Steven,2023-06-02,-1827.42,-60.48
C000837,Melissa Hughes,37,30,monthly,1994.68,3893.62,Christianberg,2023-07-06,-587.37,-45.18
C000838,Steven Rose,29,14,monthly,3993.73,5492.47,Crystalshire,2023-08-30,-1251.75,-46.19
C000839,Joshua Huynh,38,35,monthly,4656.33,7337.6,Port Jordan,2023-09-03,-1069.31,-24.74
C000840,Susan Thomas,35,25,monthly,2588.3,4355.96,North Deborahberg,2023-06-18,-827.84,-54.14
C000841,Charles Armstrong,19,19,monthly,4142.67,5921.21,Glenfurt,2023-11-14,-1498.8,-50.06
C000842,Matthew Jordan,41,14,biweekly,3615.45,5038.54,New Charles,2024-09-14,-1391.18,-53.35
C000843,James Vargas,38,38,biweekly,5244.14,8192.97,Ramosberg,2023-03-21,-968.76,-54.38
C000844,Alex Krueger,46,83,biweekly,3441.49,8279.79,Port Ricardo,2024-03-24,-1177.42,-20.89
C000845,Elizabeth Mueller,46,1,monthly,4778.06,5783.67,South Emily,2023-09-08,-1821.8,-52.64
C000846,Ronald Craig,32,15,biweekly,6630.82,8706.98,Chapmanfurt,2024-08-17,-2003.04,-29.4
C000847,Michael Smith,31,14,monthly,3209.51,4551.41,Derrickside,2024-01-03,-1254.73,-22.58
C000848,Jonathan Harrington,47,49,biweekly,3120.18,6194.22,Stephenmouth,2024-06-11,-692.21,-35.31
C000849,Elizabeth Gray,49,1,monthly,6219.22,7513.06,North Matthew,2024-08-14,-1614.32,-49.3
C000850,Mr. Ronald Baker DDS,36,37,monthly,5157.75,8039.3,Deckerchester,2023-08-08,-1541.64,-33.08
C000851,Heather Edwards,59,37,biweekly,2757.99,5159.58,South Ashleyhaven,2024-09-15,-659.32,-52.95
C000852,Gregory Taylor,19,17,monthly,4129.9,5805.88,New Sabrina,2024-03-24,-619.48,-38.56
C000853,John Estrada,47,32,monthly,4203.12,6643.74,Lake Kendraside,2024-11-25,-842.25,-61.66
C000854,Linda Wyatt,34,17,monthly,3742.89,5341.47,New Bonnie,2024-09-24,-972.28,-65.36
C000855,Derrick Patel,42,17,biweekly,3412.11,4944.53,Martinside,2024-03-31,-1084.84,-36.74
C000856,Gregory Ward,19,1,monthly,6532.9,7889.48,North Monica,2023-06-09,-2477.99,-64.22
C000857,Michele Bowen,25,1,monthly,4624.0,5598.8,Mosesland,2023-11-26,-1353.55,-67.25
C000858,David Ramirez,49,40,monthly,2278.25,4733.9,Carlosborough,2023-03-27,-965.44,-66.15
C000859,Jodi Mcintyre,49,52,monthly,1845.36,4814.44,Pruittfort,2023-08-08,-855.65,-44.22
C000860,Paul Ramirez,39,51,monthly,2410.55,5442.66,Saraborough,2024-08-23,-845.29,-48.3
C000861,Robert Berry,45,10,monthly,6089.65,7807.58,Rangelstad,2023-09-06,-2111.93,-43.16
C000862,Mrs. Holly Castillo,50,29,monthly,5281.06,7787.27,Fergusonburgh,2024-01-10,-2182.62,-43.86
C000863,John Brown,42,28,biweekly,4709.9,7051.88,Danieltown,2024-09-16,-706.48,-32.5
C000864,Victoria Cooper,39,10,monthly,2221.26,3165.51,Duncanville,2023-06-11,-820.41,-33.31
C000865,Kaylee Cisneros,32,12,biweekly,4494.01,5992.81,Smithville,2023-08-29,-2069.12,-68.27
C000866,Annette Graham,35,21,biweekly,6292.52,8601.03,Brownside,2023-11-15,-943.88,-57.93
C000867,Felicia Bautista,52,30,monthly,5835.57,8502.68,Kathrynstad,2023-11-02,-2204.05,-51.99
C000868,Ryan Jacobson,33,22,monthly,3944.22,5833.07,Allenburgh,2023-03-04,-1567.88,-32.02
C000869,Jessica Anderson,50,41,monthly,3922.67,6757.21,Wilsontown,2024-03-16,-1423.78,-64.57
C000870,Rachel Jones,32,13,monthly,5084.21,6751.05,Joshuaville,2023-09-17,-1520.33,-33.58
C000871,Steven Ross,44,16,monthly,3444.72,4933.67,East Hunter,2024-05-06,-1240.25,-70.12
C000872,Kelly Russell,38,19,monthly,3052.4,4612.88,Dalefort,2024-03-14,-1109.5,-51.62
C000873,Melanie Wong,45,73,biweekly,5320.73,10034.88,West Amy,2023-05-13,-1411.45,-35.42
C000874,Rita White,37,60,monthly,3604.45,7325.33,New Kylehaven,2024-05-05,-1241.04,-49.8
C000875,Andrew Simon,44,30,monthly,2899.04,4978.85,Jamieborough,2024-12-05,-1140.38,-32.49
C000876,Daniel Diaz,37,52,biweekly,3515.44,6818.53,West Christopher,2024-04-23,-1356.07,-40.36
C000877,Robert Reyes,29,25,monthly,5914.95,8347.94,Matthewshaven,2023-12-31,-2203.72,-33.58
C000878,Catherine Lewis,19,5,monthly,4527.88,5683.46,Whiteview,2023-03-18,-1530.39,-64.24
C000879,Sarah Vazquez,21,8,monthly,7334.04,9200.85,Gabrielburgh,2024-07-03,-2555.9,-81.03
C000880,David Vargas,38,1,monthly,4985.3,6032.36,South Sherryville,2024-06-20,-2212.36,-45.43
C000881,Monique Rice,21,25,monthly,4660.76,6842.91,Williamsshire,2024-03-16,-1237.35,-76.12
C000882,Lisa Cole,33,32,monthly,5760.56,8512.67,Michellehaven,2024-02-28,-2291.72,-24.28
C000883,Jose Vaughn,39,1,biweekly,3633.33,4410.0,South Toni,2024-11-02,-1126.7,-42.26
C000884,Christian Allen,22,57,biweekly,1200.0,4290.0,Adamsfort,2024-03-20,-437.22,-78.11
C000885,Shari Myers,37,19,biweekly,3556.05,5217.26,East Devon,2023-11-06,-1289.93,-36.75
C000886,Brandon Rogers,41,65,biweekly,4501.91,8652.29,Davidchester,2023-09-25,-1448.66,-52.07
C000887,Richard Gill,52,1,monthly,2718.93,3312.72,Connerside,2024-12-10,-706.58,-59.94
C000888,Mary Bass,35,7,monthly,2111.67,2884.01,Reginaville,2023-12-30,-432.67,-55.44
C000889,Shannon Lamb,33,60,monthly,5695.69,9834.83,Shieldsfort,2024-12-01,-1606.72,-63.71
C000890,Andrea Maddox,40,43,monthly,3478.24,6323.89,West Stephaniechester,2023-07-15,-1386.35,-26.64
C000891,Joshua Kim,27,20,monthly,2667.22,4200.66,Bradleymouth,2023-06-26,-1057.16,-45.6
C000892,Erik Mcclure,29,23,biweekly,7136.55,9713.86,Amberborough,2023-05-30,-1202.09,-68.21
C000893,Sean Davis,33,26,biweekly,5022.01,7326.41,Thompsonland,2023-12-30,-1514.97,-70.74
C000894,Michael Palmer,19,28,monthly,4739.81,7087.77,West Thomaston,2024-02-25,-1594.25,-32.47
C000895,Monique Gibbs,44,23,monthly,4038.3,5995.96,Nancymouth,2023-12-23,-1428.26,-68.9
C000896,Lauren Williams,32,49,biweekly,5069.83,8533.8,North Michael,2024-05-10,-1367.43,-70.37
C000897,Paula Wright,27,1,monthly,1731.01,2127.21,Christopherside,2023-04-06,-553.14,-61.07
C000898,Terri Martinez,46,18,biweekly,4632.7,6459.24,Medinamouth,2024-04-18,-1746.23,-28.13
C000899,James Jimenez,44,40,biweekly,3452.45,6142.93,South Davidland,2024-10-02,-1265.06,-50.96
C000900,Sharon Clayton,21,16,biweekly,4285.64,5942.76,Meadowschester,2024-08-10,-1728.19,-51.46
C000901,Jeffrey Smith,50,16,biweekly,2497.63,3797.16,South Henrymouth,2024-10-24,-958.89,-64.23
C000902,Joshua Perkins,53,4,biweekly,3744.9,4693.87,South Timothy,2023-12-11,-1226.42,-47.63
C000903,Laura Vang,26,29,monthly,3341.97,5460.36,South Brian,2024-08-26,-960.41,-67.41
C000904,Ricky Blair,34,48,monthly,4865.05,8238.06,Lake Timothybury,2024-03-25,-1509.25,-55.47
C000905,Bethany Smith,35,49,biweekly,2936.06,5973.28,Robertahaven,2024-11-25,-1042.76,-46.55
C000906,David Wagner,37,34,monthly,3725.89,6171.07,Vargashaven,2023-02-28,-983.33,-72.23
C000907,Michael Preston,53,36,monthly,4394.28,7073.14,West Christian,2023-10-30,-1204.91,-52.06
C000908,Amy Nunez,59,12,monthly,5168.9,6802.68,Mikechester,2023-09-05,-1698.95,-41.55
C000909,Michael Jackson,36,1,biweekly,3822.86,4637.43,Davieston,2023-03-07,-1013.26,-54.04
C000910,Dr. Jesse Shaw,19,38,biweekly,3531.54,6137.85,Port Michaelhaven,2024-01-24,-704.14,-63.56
C000911,Kathryn Vargas,38,34,monthly,4802.96,7463.56,East Shannon,2024-04-17,-1312.33,-72.9
C000912,Todd Houston,64,22,monthly,2893.22,4571.86,Parkertown,2024-09-04,-1485.04,-55.38
C000913,Sarah Silva,51,14,biweekly,3599.74,5019.68,Meganburgh,2024-05-28,-902.43,-43.15
C000914,Christine Hines,30,51,biweekly,3831.58,7147.89,New Jamie,2024-09-05,-1095.68,-31.92
C000915,Paul Parker,61,36,monthly,1200.0,3240.0,Jacksonview,2023-09-24,-383.49,-54.11
C000916,Jacob Bryant,35,47,monthly,4756.51,8057.81,Whitefurt,2023-06-19,-1442.02,-18.6
C000917,Sharon Wyatt,32,52,biweekly,4234.0,7680.8,Scottshire,2023-03-08,-1314.83,-76.4
C000918,Charles Holt,34,46,monthly,4258.04,7409.64,New Lindaside,2024-02-26,-1065.35,-59.55
C000919,Carly Young,45,22,monthly,1719.24,3163.09,Port Kiarabury,2024-03-22,-718.16,-34.51
C000920,Donald Williams,40,29,monthly,4649.22,7029.06,Esteschester,2023-05-04,-1340.58,-38.9
C000921,David Campos,46,18,biweekly,4743.16,6591.79,Timothychester,2024-03-16,-1183.94,-62.14
C000922,Sandra Clark,48,36,monthly,4138.58,6766.3,Huntershire,2024-11-02,-1096.29,-32.52
C000923,Mr. Nicholas Swanson,32,5,monthly,4846.31,6065.57,Cortezview,2024-09-10,-1540.12,-45.73
C000924,Karen Owens,30,35,monthly,2201.4,4391.68,Mortonview,2023-11-05,-919.52,-38.25
C000925,Virginia Schneider,38,33,monthly,5643.93,8422.72,Powellmouth,2024-04-13,-2459.02,-44.77
C000926,Savannah Dunlap,46,14,biweekly,4173.7,5708.45,West Jasonbury,2023-05-06,-1947.17,-53.22
C000927,Ryan Booker,20,45,biweekly,3473.86,6418.63,Janetstad,2023-03-25,-1244.99,-45.63
C000928,Victoria Stewart,49,10,monthly,4319.13,5682.95,Lake Sean,2024-04-07,-1609.56,-66.21
C000929,Brenda Jones,46,3,monthly,4525.01,5580.02,North Philip,2024-04-16,-1641.87,-39.22
C000930,Kelsey Jimenez,40,18,monthly,3734.21,5381.06,Amyport,2024-03-21,-879.99,-31.52
C000931,Michelle Barker,31,31,monthly,3472.29,5716.75,South Robert,2023-09-19,-920.87,-47.59
C000932,Brandon Cook,35,10,monthly,4754.37,6205.24,Troyburgh,2023-11-19,-1185.59,-45.61
C000933,Mrs. Valerie Martinez MD,53,6,monthly,4729.05,5974.86,New Megan,2024-08-29,-1096.09,-33.12
C000934,Barbara West,37,35,monthly,4760.76,7462.92,West Jonathan,2024-07-26,-1457.13,-72.91
C000935,Kimberly Jacobson,41,67,biweekly,4991.14,9339.37,Nancyhaven,2024-02-18,-1649.75,-91.86
C000936,Harold Phillips,25,53,biweekly,3356.51,6677.82,Lake Davidfort,2024-07-23,-734.65,-69.67
C000937,Brent Griffin,46,22,monthly,3736.39,5583.67,Suzanneside,2023-10-04,-1060.8,-37.52
C000938,Casey Herman,41,52,biweekly,2179.47,5215.36,Davidton,2024-06-20,-985.03,-61.41
C000939,Paula Ingram,43,9,monthly,3734.71,4931.65,Valenzuelashire,2024-04-20,-969.83,-57.69
C000940,Paul Stevens,31,28,biweekly,3078.37,5094.05,Bakermouth,2023-12-29,-716.82,-44.27
C000941,Michael Mcclure,51,10,monthly,4522.35,5926.81,North Pamelafurt,2024-10-20,-1506.55,-50.77
C000942,Rebecca Henson,32,12,monthly,4981.82,6578.18,Port Joeltown,2024-08-04,-1354.51,-64.74
C000943,Calvin Howell,27,28,monthly,5589.52,8107.43,Schmidtport,2024-04-23,-1725.73,-71.12
C000944,Daniel Holmes,29,41,biweekly,5896.18,9125.41,Smithtown,2024-06-22,-1589.68,-43.63
C000945,Thomas Juarez,31,18,monthly,3886.85,5564.21,East Courtney,2024-04-02,-1257.11,-62.66
C000946,James Powers,52,39,biweekly,3802.35,6512.82,Floydhaven,2024-09-27,-1422.93,-54.2
C000947,Allen Alexander,42,2,monthly,4307.07,5268.48,South Carolberg,2024-11-30,-1222.32,-43.83
C000948,Raymond Hardin DDS,41,48,biweekly,3284.0,6340.79,Jefferyville,2024-03-21,-1274.99,-64.18
C000949,Jessica Mendoza,43,18,monthly,1844.64,3113.57,Gomezfort,2024-10-09,-527.52,-59.3
C000950,Franklin Marshall,34,13,monthly,3570.78,4934.93,Bonniefurt,2024-07-29,-1334.56,-35.63
C000951,Jose Nelson,44,2,monthly,4935.89,6023.06,South Andrewhaven,2024-02-20,-2093.83,-39.4
C000952,Michael Macias,46,54,monthly,5118.89,8842.67,Fletchershire,2024-12-17,-1448.06,-45.24
C000953,Debbie Pineda,32,7,biweekly,3100.74,4070.89,West Dawn,2024-06-08,-802.4,-59.9
C000954,Christian White,56,13,monthly,3797.75,5207.3,Port Johnberg,2023-07-06,-743.85,-47.02
C000955,Anthony Rogers,41,21,monthly,2488.88,4036.65,Richardfort,2023-11-12,-898.94,-65.88
C000956,Elizabeth Melendez,40,29,biweekly,2763.09,4765.71,North Ericville,2024-01-03,-828.82,-45.73
C000957,Ashley Henderson,41,4,biweekly,5536.26,6843.51,Lake Joshua,2023-12-06,-1599.17,-68.7
C000958,Stacy Wright,30,4,biweekly,4177.17,5212.61,Smithmouth,2024-07-31,-1234.73,-72.81
C000959,Sarah Hutchinson,34,20,biweekly,6121.98,8346.37,West Adammouth,2023-04-09,-1679.85,-41.7
C000960,Thomas Sandoval,33,6,biweekly,3195.56,4134.67,New Paulberg,2023-06-21,-1100.73,-62.82
C000961,Sharon Taylor,47,58,biweekly,3405.18,6986.22,Port Christinachester,2023-08-23,-1563.76,-56.51
C000962,Ebony King,28,41,biweekly,4123.99,6998.79,Benjaminmouth,2023-06-09,-1485.57,-18.6
C000963,Lauren Downs,38,30,biweekly,4848.88,7318.66,West Samueltown,2024-12-03,-2145.64,-80.4
C000964,Lisa Pace,49,78,monthly,2280.48,6636.57,Phillipville,2023-07-13,-559.92,-40.15
C000965,Andrea Rojas,25,49,monthly,2634.75,5611.7,South Danaland,2024-11-26,-930.11,-61.67
C000966,Kelsey Dickson,42,1,monthly,7821.62,9435.95,Madelinefort,2023-06-17,-2205.07,-66.03
C000967,Jose Maldonado,31,14,biweekly,5381.79,7158.15,Port Heather,2024-05-15,-1545.04,-71.38
C000968,Angela Brown,56,14,monthly,5490.06,7288.07,West Elizabethhaven,2024-05-24,-1567.35,-70.66
C000969,Frederick Luna,34,1,monthly,4625.69,5600.83,South Toddland,2023-03-06,-1697.92,-35.78
C000970,Steven Beck,34,37,monthly,3678.82,6264.59,Lake Timothy,2024-10-15,-805.77,-37.64
C000971,Michael Olson,25,26,monthly,4072.12,6186.55,West Katherinefort,2023-12-17,-1246.34,-62.64
C000972,Lydia Castillo,48,1,monthly,4921.82,5956.19,Lake Alyssashire,2024-07-04,-1135.8,-48.66
C000973,Jesus Moses,32,35,biweekly,3953.13,6493.76,West Juliaberg,2023-06-08,-1155.82,-23.05
C000974,Mallory Reynolds,45,21,biweekly,4168.15,6051.78,South Brettside,2023-10-07,-902.57,-28.24
C000975,Jeff Carlson,42,30,monthly,3775.49,6030.59,East Stacey,2024-11-07,-1205.41,-45.6
C000976,Brandon Wood,30,36,monthly,2426.77,4712.12,Jenniferhaven,2024-09-05,-998.73,-78.25
C000977,Lisa Sanchez,42,37,monthly,3681.0,6267.2,Mendozachester,2023-06-12,-1177.78,-44.01
C000978,Lisa Kirk,53,30,monthly,3706.74,5948.09,Port Emilyton,2024-03-11,-1607.94,-36.37
C000979,James Taylor,33,1,monthly,4124.63,4999.56,South Allison,2023-12-19,-1273.4,-66.59
C000980,Shelly Ferguson,39,13,biweekly,3457.44,4798.92,Markland,2023-05-19,-1208.39,-53.48
C000981,Kristen Hess,33,1,biweekly,4917.82,5951.38,West Thomas,2024-10-10,-1071.11,-55.4
C000982,Samantha Baldwin DVM,40,1,biweekly,3049.99,3709.99,Jenniferfort,2024-03-07,-1187.07,-59.92
C000983,Chad Skinner Jr.,41,18,biweekly,5007.04,6908.44,Nicholsonview,2024-10-13,-1470.0,-56.62
C000984,Hayden Fritz,45,46,biweekly,4398.84,7578.61,Munozland,2023-08-12,-1380.23,-73.28
C000985,Mary Knox,32,15,monthly,4841.46,6559.75,South Victorhaven,2024-11-13,-1870.46,-56.93
C000986,Derek Ruiz,38,24,monthly,2270.25,3924.3,East Whitney,2023-04-12,-702.47,-18.6
C000987,Grant Price,20,60,monthly,4022.57,7827.09,South Sherri,2024-02-04,-1647.71,-57.75
C000988,Michelle Mullen,47,28,monthly,4821.11,7185.34,Johnsonshire,2023-10-08,-1730.71,-37.83
C000989,Dakota Wright,37,33,monthly,4792.35,7400.82,North Alexandria,2024-11-15,-1084.66,-18.6
C000990,Jose Brock,51,33,monthly,4321.49,6835.79,Lake Wandastad,2024-02-20,-1426.75,-65.24
C000991,Michelle Hunt,46,47,biweekly,3939.53,7077.43,North Nancy,2024-05-02,-1271.35,-68.21
C000992,Joseph Martin,50,1,monthly,3004.59,3655.51,South Lauraside,2023-06-10,-591.33,-42.58
C000993,Matthew Hardy,30,46,biweekly,7180.9,10917.08,West Sergiobury,2024-10-03,-1198.02,-22.78
C000994,Gina Williams,30,30,monthly,4086.26,6403.51,Oliverland,2023-09-05,-1638.18,-113.96
C000995,Elizabeth Weber,19,21,biweekly,4966.35,7009.62,Port Angela,2024-12-05,-1132.65,-63.28
C000996,Kimberly Olson,44,17,monthly,6454.74,8595.69,West Matthew,2024-07-27,-1548.95,-30.19
C000997,Brent Peters,30,7,biweekly,4828.92,6144.7,North Bethanybury,2024-03-23,-1944.16,-43.51
C000998,Jennifer Morris,28,30,biweekly,4286.15,6643.38,Howardmouth,2024-08-16,-1635.86,-59.53
C000999,Ronald Evans,34,48,monthly,4478.25,7773.9,East Scottfort,2024-09-28,-1221.12,-48.29
C001000,Danielle Wolfe,19,30,monthly,5916.48,8599.77,Adamshire,2023-08-17,-1748.46,-42.68
C001001,Christopher Carney,51,44,biweekly,4271.87,7326.24,Wattsburgh,2024-10-01,-1577.93,-45.91
C001002,Frederick Lopez,34,1,monthly,4616.0,5589.2,Victoriaside,2024-11-03,-1502.87,-66.16
C001003,Kendra Perry,19,22,monthly,6105.96,8427.15,Lewisside,2024-05-04,-2038.38,-34.2
C001004,Jennifer Glenn,46,26,monthly,4685.7,6922.84,East Kyle,2023-05-27,-1256.44,-92.1
C001005,Megan Smith,42,16,biweekly,3924.56,5509.47,Danielville,2023-12-21,-1759.45,-66.8
C001006,Cody Lewis DDS,38,36,monthly,4839.17,7607.0,Danielleport,2024-09-14,-1812.19,-56.18
C001007,Mrs. Kelly Perez,51,1,monthly,4380.24,5306.29,Lisaland,2023-07-03,-1355.88,-74.35
C001008,Jordan Thomas,26,43,monthly,3763.05,6665.66,Port Sarahberg,2024-01-11,-1177.2,-56.1
C001009,Brooke Porter MD,37,44,biweekly,3842.3,6810.76,New Michael,2024-01-11,-976.16,-22.72
C001010,Robert Simmons,34,30,biweekly,5453.49,8044.19,East Kennethmouth,2023-11-27,-1677.56,-42.95
C001011,Madison Harris,44,1,biweekly,4110.7,4982.84,Sandersshire,2024-10-20,-1831.17,-59.41
C001012,Dr. Virginia Mccormick,42,41,monthly,2735.19,5332.23,North Tylerberg,2024-01-07,-853.74,-43.16
C001013,Joseph Mendoza,32,21,monthly,4022.83,5877.39,Herreraport,2024-03-02,-1371.05,-20.34
C001014,Sara Fitzpatrick,34,1,biweekly,3474.57,4219.49,South Kendraland,2023-05-12,-1110.26,-54.52
C001015,Patricia Mcdonald,48,54,monthly,5796.66,9655.99,Richardsontown,2024-07-19,-2129.16,-71.2
C001016,Autumn Gilmore,33,46,biweekly,1200.0,3740.0,North Lindsey,2024-08-19,-384.88,-59.26
C001017,Brian Chapman,35,33,biweekly,3320.65,5634.78,Ericland,2023-03-27,-732.41,-62.74
C001018,Joshua Salas,30,1,monthly,4488.01,5435.62,Alexanderport,2023-09-03,-1139.85,-30.57
C001019,Jason Thomas,41,27,monthly,5488.42,7936.1,Cartermouth,2023-10-09,-1789.93,-35.78
C001020,Christy Dickson,55,1,monthly,5006.06,6057.27,Nicholasview,2024-08-18,-1864.2,-41.59
C001021,Erika Stein,45,24,monthly,3117.53,4941.03,Mccallmouth,2023-07-26,-968.25,-37.87
C001022,William Sherman DVM,23,18,biweekly,5052.44,6962.93,Haashaven,2024-09-16,-2444.84,-65.46
C001023,Rebecca Evans,43,37,biweekly,7430.32,10766.38,Lopezfort,2023-08-12,-2124.56,-44.29
C001024,Lisa Gill,19,28,monthly,3904.28,6085.13,East Brianna,2023-09-13,-1128.34,-32.39
C001025,John Powers,38,61,monthly,4788.22,8795.87,Joneston,2024-07-11,-1428.58,-67.18
C001026,Ashley Sosa,31,11,monthly,3373.36,4598.04,West Jeremiahside,2023-05-13,-1538.43,-53.73
C001027,Kevin Murray,29,1,monthly,3825.9,4641.08,New Rickyhaven,2024-01-11,-926.79,-33.31
C001028,Jessica Bowman,39,23,monthly,6320.05,8734.06,Stephaniefurt,2023-03-14,-2055.12,-84.73
C001029,Julie Pollard,50,1,monthly,1992.74,2441.28,Montoyaport,2023-05-26,-649.81,-40.61
C001030,Jennifer Manning,19,21,biweekly,2473.6,4018.32,Morenoport,2023-03-29,-592.36,-77.62
C001031,Jose Weber,48,42,monthly,6434.17,9821.0,Tranland,2023-05-08,-2242.88,-71.67
C001032,Zachary Garcia,38,11,biweekly,3388.78,4616.53,Callahanchester,2023-12-02,-1011.09,-58.34
C001033,Shane Wilson,20,18,biweekly,3069.46,4583.35,East Jerryside,2023-03-27,-1010.97,-18.6
C001034,Jacob Flowers,22,25,monthly,6085.76,8552.91,North Cynthiaton,2024-06-30,-912.86,-39.57
C001035,Michael Jimenez,49,18,monthly,3464.53,5057.44,New Samanthastad,2024-04-12,-1209.73,-33.0
C001036,Mary Carroll,33,22,monthly,3702.52,5543.02,Port Robert,2024-10-18,-1420.31,-91.94
C001037,Wendy Hampton,27,44,biweekly,3878.5,6854.2,Lake Jamesport,2024-10-02,-1418.66,-33.75
C001038,Robin Cisneros,44,62,monthly,5610.96,9833.15,Limouth,2024-02-19,-2231.06,-48.56
C001039,Patricia Foley,38,11,biweekly,4437.76,5875.31,South Kimberly,2023-12-23,-1500.49,-53.21
C001040,Lori Williams,29,55,monthly,4476.78,8122.14,Cowanfurt,2024-08-22,-1777.22,-53.99
C001041,Larry Hamilton,32,12,biweekly,4946.27,6535.53,Murphyland,2024-08-29,-1325.64,-58.64
C001042,Matthew Robles,29,1,biweekly,4966.26,6009.52,New Samantha,2023-07-11,-1710.31,-45.01
C001043,Jeffrey Wood,19,1,monthly,5121.47,6195.76,Palmershire,2023-12-08,-2002.59,-57.45
C001044,Amy Stark,35,22,biweekly,3344.07,5112.88,Amyborough,2024-10-23,-1023.21,-50.33
C001045,Connor Garcia,40,8,biweekly,4041.99,5250.39,Davidview,2024-03-10,-751.79,-62.08
C001046,Jill Greer,30,1,monthly,3238.29,3935.94,Lake Emilyport,2023-09-07,-1137.45,-32.66
